ID,rank2018,player_name2018,team2018,batting_average2018,numOfGames2018,plate_appearances2018,atbat2018,hits2018,HRｓ2018,RBI2018,盗塁2018,walks2018,deadball2018,strike_out2018,sacrifice_bunt2018,double_play2018,On_base_percentage2018,Slugging_percentage2018,OPS2018,RC272018,XR272018,rank2017,player_name2017,team2017,batting_average2017,numOfGames2017,plate_appearances2017,atbat2017,hits2017,HRｓ2017,RBI2017,盗塁2017,walks2017,deadball2017,strike_out2017,sacrifice_bunt2017,double_play2017,On_base_percentage2017,Slugging_percentage2017,OPS2017,RC272017,XR272017,rank2016,player_name2016,team2016,batting_average2016,numOfGames2016,plate_appearances2016,atbat2016,hits2016,HRｓ2016,RBI2016,盗塁2016,walks2016,deadball2016,strike_out2016,sacrifice_bunt2016,double_play2016,On_base_percentage2016,Slugging_percentage2016,OPS2016,RC272016,XR272016,rank2015,player_name2015,team2015,batting_average2015,numOfGames2015,plate_appearances2015,atbat2015,hits2015,HRｓ2015,RBI2015,盗塁2015,walks2015,deadball2015,strike_out2015,sacrifice_bunt2015,double_play2015,On_base_percentage2015,Slugging_percentage2015,OPS2015,RC272015,XR272015,rank2014,player_name2014,team2014,batting_average2014,numOfGames2014,plate_appearances2014,atbat2014,hits2014,HRｓ2014,RBI2014,盗塁2014,walks2014,deadball2014,strike_out2014,sacrifice_bunt2014,double_play2014,On_base_percentage2014,Slugging_percentage2014,OPS2014,RC272014,XR272014
344,200.0,山崎　勝己,オリックス,0.207,81.0,104.0,92.0,19.0,0.0,5.0,0.0,4.0,0.0,21.0,8.0,2.0,0.24,0.25,0.49,1.36,1.37,280.0,山崎　勝己,オリックス,0.111,17.0,22.0,18.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,0.2,0.222,0.42200000000000004,1.05,1.1,280.0,山崎　勝己,オリックス,0.152,43.0,80.0,66.0,10.0,0.0,0.0,0.0,3.0,0.0,16.0,11.0,0.0,0.188,0.16699999999999998,0.355,0.49,0.61,219.0,山崎　勝己,オリックス,0.204,79.0,188.0,147.0,30.0,0.0,14.0,1.0,13.0,8.0,31.0,19.0,2.0,0.302,0.23800000000000002,0.54,2.35,2.45,298.0,山崎　勝己,オリックス,0.10800000000000001,60.0,79.0,65.0,7.0,0.0,4.0,0.0,2.0,1.0,20.0,11.0,0.0,0.147,0.12300000000000001,0.27,-0.25,-0.08
345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,バトラー,オリックス,0.231,21.0,66.0,52.0,12.0,2.0,6.0,0.0,9.0,4.0,19.0,0.0,1.0,0.379,0.385,0.763,5.51,5.78
346,290.0,庄司　隼人,広島,0.0,12.0,15.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.067,0.0,0.067,-2.14,-1.81,12.0,庄司　隼人,広島,0.33299999999999996,6.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.5,0.33299999999999996,0.833,5.14,4.93,299.0,庄司　隼人,広島,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,,,,,,,,,,,,,,,,,,,,,,312.0,庄司　隼人,広島,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43
347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.0,多村　仁志,DeNA,0.14300000000000002,4.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.14300000000000002,0.39299999999999996,1.03,1.31,91.0,多村　仁志,DeNA,0.272,73.0,166.0,147.0,40.0,4.0,23.0,0.0,15.0,2.0,23.0,1.0,4.0,0.345,0.401,0.747,4.60,4.59
348,274.0,村林　一輝,楽天,0.114,28.0,49.0,44.0,5.0,0.0,2.0,0.0,3.0,0.0,12.0,2.0,2.0,0.17,0.136,0.307,-0.71,-0.52,1.0,村林　一輝,楽天,0.5,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.667,0.5,1.167,21.22,19.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,86.0,今宮　健太,ソフトバンク,0.266,99.0,405.0,354.0,94.0,11.0,45.0,5.0,25.0,2.0,60.0,22.0,5.0,0.316,0.415,0.731,4.32,4.27,81.0,今宮　健太,ソフトバンク,0.264,141.0,623.0,526.0,139.0,14.0,64.0,15.0,38.0,4.0,93.0,52.0,12.0,0.317,0.42200000000000004,0.7390000000000001,4.26,4.2,139.0,今宮　健太,ソフトバンク,0.245,137.0,590.0,497.0,122.0,10.0,56.0,8.0,47.0,3.0,86.0,38.0,7.0,0.312,0.37,0.682,3.82,3.87,174.0,今宮　健太,ソフトバンク,0.228,142.0,530.0,457.0,104.0,7.0,45.0,3.0,34.0,0.0,83.0,35.0,13.0,0.27899999999999997,0.326,0.605,2.63,2.71,178.0,今宮　健太,ソフトバンク,0.24,144.0,662.0,551.0,132.0,3.0,42.0,10.0,41.0,4.0,104.0,62.0,10.0,0.295,0.307,0.602,2.82,2.82
350,95.0,下水流　昂,広島,0.263,67.0,89.0,80.0,21.0,4.0,12.0,0.0,7.0,0.0,25.0,2.0,5.0,0.322,0.425,0.747,3.65,3.73,280.0,下水流　昂,広島,0.111,9.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.111,0.222,0.33299999999999996,-0.09,-0.07,120.0,下水流　昂,広島,0.25,48.0,116.0,104.0,26.0,5.0,18.0,0.0,12.0,0.0,26.0,0.0,7.0,0.32799999999999996,0.452,0.78,4.24,4.22,224.0,下水流　昂,広島,0.2,5.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2,0.2,0.4,0.74,0.88,,,,,,,,,,,,,,,,,,,,,
351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,松元　ユウイチ,ヤクルト,0.17,39.0,51.0,47.0,8.0,0.0,5.0,0.0,3.0,0.0,5.0,0.0,1.0,0.21600000000000003,0.213,0.428,0.96,1.26,57.0,松元　ユウイチ,ヤクルト,0.289,72.0,89.0,83.0,24.0,0.0,14.0,0.0,5.0,0.0,6.0,0.0,3.0,0.326,0.325,0.6509999999999999,3.57,3.54
352,290.0,比屋根　渉,ヤクルト,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40,0.00,179.0,比屋根　渉,ヤクルト,0.217,35.0,24.0,23.0,5.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.25,0.261,0.511,1.44,1.51,171.0,比屋根　渉,ヤクルト,0.23,76.0,142.0,126.0,29.0,0.0,5.0,8.0,8.0,0.0,15.0,8.0,0.0,0.276,0.294,0.57,3.04,3.00,169.0,比屋根　渉,ヤクルト,0.23,84.0,240.0,209.0,48.0,3.0,9.0,6.0,17.0,4.0,38.0,10.0,2.0,0.3,0.301,0.601,3.14,3.18,191.0,比屋根　渉,ヤクルト,0.23199999999999998,56.0,142.0,125.0,29.0,0.0,7.0,10.0,5.0,1.0,21.0,11.0,3.0,0.267,0.264,0.531,2.00,2.00
353,60.0,山川　穂高,西武,0.281,143.0,647.0,541.0,152.0,47.0,124.0,0.0,88.0,16.0,138.0,0.0,5.0,0.396,0.59,0.985,8.54,8.45,30.0,山川　穂高,西武,0.298,78.0,293.0,242.0,72.0,23.0,61.0,0.0,46.0,5.0,72.0,0.0,7.0,0.42,0.6609999999999999,1.081,9.42,9.14,99.0,山川　穂高,西武,0.259,49.0,157.0,139.0,36.0,14.0,32.0,0.0,15.0,1.0,36.0,2.0,1.0,0.335,0.59,0.925,6.97,7.04,1.0,山川　穂高,西武,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,,,302.0,山川　穂高,西武,0.1,14.0,34.0,30.0,3.0,2.0,3.0,0.0,4.0,0.0,10.0,0.0,0.0,0.20600000000000002,0.3,0.506,1.75,2.23
354,223.0,フェルナンド,楽天,0.188,11.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.188,0.188,0.375,0.46,0.60,302.0,フェルナンド,楽天,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,フェルナンド,楽天,0.182,4.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.182,0.273,0.455,0.10,0.05,238.0,フェルナンド,楽天,0.192,39.0,84.0,78.0,15.0,1.0,7.0,0.0,6.0,0.0,25.0,0.0,4.0,0.25,0.256,0.506,1.32,1.44,,,,,,,,,,,,,,,,,,,,,
355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,北川　倫太郎,楽天,0.215,31.0,86.0,79.0,17.0,0.0,4.0,3.0,6.0,0.0,19.0,0.0,2.0,0.267,0.253,0.521,2.01,2.18,,,,,,,,,,,,,,,,,,,,,
356,132.0,田中　俊太,巨人,0.24100000000000002,99.0,261.0,228.0,55.0,2.0,12.0,6.0,23.0,0.0,41.0,10.0,7.0,0.311,0.32,0.631,3.32,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,45.0,長野　久義,巨人,0.29,116.0,426.0,383.0,111.0,13.0,52.0,3.0,41.0,1.0,69.0,0.0,5.0,0.359,0.433,0.7929999999999999,5.80,5.65,92.0,長野　久義,巨人,0.261,134.0,516.0,463.0,121.0,16.0,46.0,6.0,46.0,5.0,98.0,1.0,17.0,0.33399999999999996,0.42100000000000004,0.755,4.72,4.66,58.0,長野　久義,巨人,0.28300000000000003,143.0,618.0,576.0,163.0,11.0,42.0,8.0,33.0,5.0,78.0,1.0,7.0,0.326,0.40299999999999997,0.7290000000000001,4.85,4.73,126.0,長野　久義,巨人,0.251,130.0,479.0,434.0,109.0,15.0,52.0,3.0,34.0,4.0,81.0,5.0,12.0,0.31,0.415,0.725,4.20,4.22,45.0,長野　久義,巨人,0.297,130.0,523.0,472.0,140.0,13.0,62.0,8.0,42.0,3.0,75.0,4.0,8.0,0.35600000000000004,0.445,0.8009999999999999,5.74,5.56
358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,岩崎　恭平,オリックス,0.281,35.0,113.0,96.0,27.0,4.0,8.0,2.0,8.0,1.0,23.0,8.0,0.0,0.34299999999999997,0.42700000000000005,0.77,4.95,4.92,,,,,,,,,,,,,,,,,,,,,
359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.0,迎　祐一郎,広島,0.125,4.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.125,0.125,0.25,-0.82,-0.58
360,279.0,辻　東倫,巨人,0.1,8.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,0.1,0.2,-2.00,-1.86,109.0,辻　東倫,巨人,0.25,18.0,36.0,32.0,8.0,0.0,1.0,1.0,4.0,0.0,7.0,0.0,1.0,0.33299999999999996,0.25,0.583,3.15,3.19,252.0,辻　東倫,巨人,0.17600000000000002,15.0,40.0,34.0,6.0,0.0,0.0,0.0,4.0,2.0,12.0,0.0,0.0,0.3,0.235,0.535,2.24,2.36,298.0,辻　東倫,巨人,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.09,0.63,,,,,,,,,,,,,,,,,,,,,
361,290.0,石川　駿,中日,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,9.0,石川　駿,中日,0.353,9.0,17.0,17.0,6.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.353,0.529,0.882,7.38,7.14,299.0,石川　駿,中日,0.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-2.14,-1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,平野　恵一,オリックス,0.262,29.0,123.0,107.0,28.0,0.0,5.0,1.0,11.0,1.0,11.0,3.0,1.0,0.33299999999999996,0.299,0.632,3.87,3.85,100.0,平野　恵一,オリックス,0.268,120.0,517.0,452.0,121.0,1.0,28.0,5.0,37.0,7.0,55.0,19.0,8.0,0.331,0.319,0.65,3.76,3.70
363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,谷　佳知,オリックス,0.185,11.0,32.0,27.0,5.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,0.313,0.222,0.535,2.84,2.97,287.0,谷　佳知,オリックス,0.125,9.0,20.0,16.0,2.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.3,0.25,0.55,2.83,2.89
364,230.0,八百板　卓丸,楽天,0.184,27.0,45.0,38.0,7.0,0.0,0.0,1.0,4.0,1.0,12.0,2.0,1.0,0.27899999999999997,0.21100000000000002,0.49,1.49,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,20.0,宮﨑　敏郎,DeNA,0.318,142.0,590.0,551.0,175.0,28.0,71.0,0.0,38.0,1.0,45.0,0.0,16.0,0.363,0.532,0.894,6.80,6.49,16.0,宮﨑　敏郎,DeNA,0.32299999999999995,128.0,523.0,480.0,155.0,15.0,62.0,0.0,38.0,4.0,47.0,0.0,23.0,0.377,0.479,0.856,6.08,5.78,47.0,宮﨑　敏郎,DeNA,0.29100000000000004,101.0,335.0,302.0,88.0,11.0,36.0,0.0,25.0,8.0,30.0,0.0,12.0,0.361,0.45399999999999996,0.815,5.57,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,257.0,飛雄馬,DeNA,0.14300000000000002,4.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.25,0.14300000000000002,0.39299999999999996,-0.53,-0.15,302.0,飛雄馬,DeNA,0.0,3.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,-2.43,282.0,飛雄馬,DeNA,0.14300000000000002,17.0,38.0,35.0,5.0,1.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,0.21100000000000002,0.22899999999999998,0.439,1.21,1.53,187.0,飛雄馬,DeNA,0.22399999999999998,59.0,135.0,116.0,26.0,1.0,9.0,1.0,3.0,1.0,23.0,15.0,2.0,0.25,0.345,0.595,2.53,2.42,312.0,飛雄馬,DeNA,0.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.78,-2.50
367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.0,早坂　圭介,ロッテ,0.16699999999999998,13.0,6.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.667,0.833,5.71,6.32
368,165.0,上田　剛史,ヤクルト,0.22399999999999998,102.0,101.0,85.0,19.0,1.0,7.0,2.0,8.0,1.0,12.0,7.0,1.0,0.298,0.318,0.616,3.09,3.06,155.0,上田　剛史,ヤクルト,0.23399999999999999,100.0,188.0,167.0,39.0,0.0,11.0,6.0,8.0,2.0,26.0,8.0,0.0,0.272,0.299,0.5720000000000001,2.78,2.97,191.0,上田　剛史,ヤクルト,0.22,72.0,92.0,82.0,18.0,1.0,10.0,5.0,4.0,3.0,13.0,1.0,1.0,0.275,0.305,0.58,2.63,2.96,95.0,上田　剛史,ヤクルト,0.263,82.0,238.0,209.0,55.0,1.0,19.0,8.0,14.0,2.0,29.0,11.0,5.0,0.313,0.306,0.619,3.34,3.40,224.0,上田　剛史,ヤクルト,0.21,115.0,292.0,252.0,53.0,2.0,20.0,16.0,18.0,3.0,45.0,16.0,1.0,0.268,0.266,0.534,2.49,2.69
369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,山崎　浩司,楽天,0.141,40.0,80.0,71.0,10.0,0.0,2.0,0.0,1.0,0.0,12.0,8.0,1.0,0.153,0.155,0.308,-0.16,-0.03,176.0,山崎　浩司,西武,0.242,22.0,35.0,33.0,8.0,1.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.242,0.33299999999999996,0.5760000000000001,1.77,1.85
370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,マートン,阪神,0.276,140.0,583.0,544.0,150.0,9.0,59.0,0.0,31.0,3.0,77.0,0.0,21.0,0.316,0.375,0.691,3.79,3.76,7.0,マートン,阪神,0.33799999999999997,142.0,591.0,532.0,180.0,14.0,84.0,2.0,46.0,7.0,64.0,0.0,19.0,0.39399999999999996,0.47700000000000004,0.872,6.59,6.33
371,223.0,髙田　知季,ソフトバンク,0.188,74.0,153.0,133.0,25.0,2.0,15.0,2.0,12.0,2.0,36.0,6.0,2.0,0.265,0.28600000000000003,0.551,2.39,2.50,166.0,髙田　知季,ソフトバンク,0.228,58.0,130.0,114.0,26.0,2.0,8.0,2.0,5.0,2.0,28.0,9.0,0.0,0.273,0.35100000000000003,0.624,3.3,3.28,255.0,髙田　知季,ソフトバンク,0.175,36.0,77.0,63.0,11.0,0.0,2.0,1.0,10.0,0.0,15.0,4.0,0.0,0.28800000000000003,0.20600000000000002,0.494,2.02,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,157.0,石川　雄洋,DeNA,0.23,41.0,91.0,74.0,17.0,0.0,7.0,5.0,11.0,0.0,19.0,4.0,1.0,0.322,0.243,0.565,2.74,3.08,129.0,石川　雄洋,DeNA,0.24600000000000002,63.0,192.0,167.0,41.0,2.0,11.0,1.0,12.0,4.0,41.0,6.0,4.0,0.306,0.32299999999999995,0.63,3.21,3.36,204.0,石川　雄洋,DeNA,0.209,95.0,329.0,297.0,62.0,2.0,14.0,6.0,18.0,2.0,67.0,11.0,3.0,0.258,0.26899999999999996,0.527,2.06,2.16,109.0,石川　雄洋,DeNA,0.259,89.0,375.0,343.0,89.0,1.0,18.0,6.0,16.0,7.0,82.0,9.0,2.0,0.306,0.297,0.603,3.25,3.19,157.0,石川　雄洋,DeNA,0.248,138.0,539.0,483.0,120.0,7.0,36.0,9.0,32.0,8.0,98.0,16.0,9.0,0.306,0.34600000000000003,0.652,3.56,3.52
373,48.0,長谷川　勇也,ソフトバンク,0.287,55.0,112.0,101.0,29.0,5.0,20.0,0.0,9.0,1.0,18.0,0.0,3.0,0.348,0.495,0.843,5.93,5.79,183.0,長谷川　勇也,ソフトバンク,0.21600000000000003,23.0,44.0,37.0,8.0,2.0,7.0,1.0,7.0,0.0,15.0,0.0,0.0,0.341,0.514,0.8540000000000001,6.52,6.53,79.0,長谷川　勇也,ソフトバンク,0.271,122.0,442.0,387.0,105.0,10.0,51.0,2.0,51.0,3.0,95.0,1.0,9.0,0.361,0.40299999999999997,0.764,5.08,4.98,187.0,長谷川　勇也,ソフトバンク,0.22399999999999998,30.0,96.0,85.0,19.0,5.0,12.0,0.0,11.0,0.0,27.0,0.0,0.0,0.313,0.4,0.713,4.61,4.78,39.0,長谷川　勇也,ソフトバンク,0.3,135.0,541.0,473.0,142.0,6.0,55.0,7.0,54.0,7.0,95.0,0.0,8.0,0.375,0.414,0.79,5.73,5.62
374,16.0,北條　史也,阪神,0.322,62.0,266.0,239.0,77.0,1.0,20.0,1.0,19.0,1.0,32.0,4.0,7.0,0.37,0.377,0.747,5.12,5.00,194.0,北條　史也,阪神,0.21,83.0,252.0,219.0,46.0,3.0,20.0,0.0,23.0,1.0,42.0,7.0,4.0,0.28600000000000003,0.301,0.5870000000000001,2.79,2.94,74.0,北條　史也,阪神,0.273,122.0,438.0,385.0,105.0,5.0,33.0,6.0,38.0,4.0,91.0,7.0,10.0,0.341,0.382,0.723,4.62,4.52,298.0,北條　史也,阪神,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,,,,,,,,,,,,,,,,,,,,,
375,235.0,石原　慶幸,広島,0.177,58.0,107.0,96.0,17.0,1.0,7.0,0.0,5.0,1.0,27.0,4.0,4.0,0.223,0.21899999999999997,0.442,0.80,0.99,208.0,石原　慶幸,広島,0.204,77.0,167.0,147.0,30.0,1.0,12.0,1.0,10.0,0.0,33.0,8.0,8.0,0.252,0.252,0.503,1.36,1.54,216.0,石原　慶幸,広島,0.20199999999999999,106.0,289.0,243.0,49.0,0.0,17.0,4.0,29.0,4.0,54.0,12.0,8.0,0.29600000000000004,0.23,0.526,2.10,2.15,143.0,石原　慶幸,広島,0.24100000000000002,83.0,238.0,216.0,52.0,2.0,12.0,1.0,14.0,0.0,42.0,8.0,10.0,0.287,0.29600000000000004,0.583,2.33,2.30,250.0,石原　慶幸,広島,0.192,80.0,223.0,193.0,37.0,4.0,19.0,1.0,21.0,1.0,43.0,8.0,6.0,0.27399999999999997,0.295,0.57,2.21,2.26
376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,原　拓也,オリックス,0.18899999999999997,36.0,43.0,37.0,7.0,0.0,4.0,0.0,5.0,0.0,7.0,1.0,2.0,0.28600000000000003,0.21600000000000003,0.502,1.51,1.60,258.0,原　拓也,オリックス,0.17,92.0,148.0,135.0,23.0,2.0,8.0,1.0,10.0,1.0,34.0,2.0,1.0,0.233,0.23,0.46299999999999997,1.47,1.67,157.0,原　拓也,オリックス,0.248,120.0,185.0,161.0,40.0,2.0,15.0,0.0,14.0,0.0,27.0,9.0,4.0,0.307,0.348,0.655,3.44,3.42
377,135.0,田村　龍弘,ロッテ,0.239,143.0,476.0,415.0,99.0,3.0,35.0,3.0,40.0,3.0,68.0,16.0,13.0,0.309,0.32799999999999996,0.636,3.14,3.15,125.0,田村　龍弘,ロッテ,0.248,132.0,359.0,311.0,77.0,3.0,36.0,4.0,26.0,1.0,68.0,17.0,7.0,0.304,0.33399999999999996,0.638,3.28,3.36,107.0,田村　龍弘,ロッテ,0.256,130.0,430.0,371.0,95.0,2.0,38.0,6.0,38.0,1.0,91.0,17.0,12.0,0.324,0.332,0.6559999999999999,3.58,3.56,258.0,田村　龍弘,ロッテ,0.17,117.0,365.0,305.0,52.0,2.0,32.0,3.0,33.0,1.0,69.0,22.0,3.0,0.251,0.23,0.48,1.66,1.90,273.0,田村　龍弘,ロッテ,0.156,50.0,148.0,128.0,20.0,0.0,10.0,0.0,10.0,1.0,27.0,9.0,2.0,0.223,0.203,0.426,0.98,1.10
378,194.0,中村　悠平,ヤクルト,0.21100000000000002,123.0,401.0,341.0,72.0,5.0,26.0,2.0,31.0,5.0,39.0,22.0,7.0,0.285,0.287,0.5720000000000001,2.61,2.71,134.0,中村　悠平,ヤクルト,0.243,127.0,486.0,419.0,102.0,4.0,34.0,2.0,42.0,10.0,65.0,11.0,14.0,0.324,0.325,0.649,3.46,3.53,240.0,中村　悠平,ヤクルト,0.187,106.0,378.0,321.0,60.0,3.0,37.0,2.0,31.0,6.0,47.0,14.0,9.0,0.266,0.259,0.525,2.02,2.24,167.0,中村　悠平,ヤクルト,0.231,136.0,502.0,442.0,102.0,2.0,33.0,3.0,40.0,4.0,80.0,14.0,9.0,0.299,0.276,0.575,2.70,2.76,44.0,中村　悠平,ヤクルト,0.298,99.0,365.0,325.0,97.0,5.0,41.0,0.0,26.0,4.0,51.0,7.0,8.0,0.355,0.37799999999999995,0.733,4.82,4.77
379,107.0,山本　泰寛,巨人,0.255,38.0,120.0,102.0,26.0,0.0,3.0,2.0,13.0,2.0,19.0,3.0,2.0,0.35,0.314,0.664,4.19,4.09,235.0,山本　泰寛,巨人,0.182,29.0,83.0,66.0,12.0,1.0,7.0,1.0,9.0,1.0,18.0,7.0,1.0,0.289,0.258,0.547,2.44,2.56,107.0,山本　泰寛,巨人,0.256,27.0,86.0,78.0,20.0,0.0,2.0,0.0,2.0,0.0,20.0,6.0,2.0,0.275,0.34600000000000003,0.621,2.62,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,木村　昇吾,西武,0.221,38.0,108.0,95.0,21.0,0.0,5.0,3.0,6.0,0.0,22.0,5.0,2.0,0.262,0.263,0.525,2.20,2.41,85.0,木村　昇吾,広島,0.26899999999999996,72.0,109.0,93.0,25.0,0.0,8.0,2.0,5.0,0.0,22.0,8.0,1.0,0.297,0.355,0.652,3.66,3.81,115.0,木村　昇吾,広島,0.261,101.0,253.0,238.0,62.0,1.0,13.0,4.0,4.0,3.0,57.0,7.0,3.0,0.28,0.324,0.604,2.97,2.93
381,,,,,,,,,,,,,,,,,,,,,,247.0,岡　大海,日本ハム,0.16899999999999998,60.0,132.0,124.0,21.0,0.0,7.0,6.0,4.0,0.0,34.0,3.0,4.0,0.19399999999999998,0.218,0.41200000000000003,0.59,0.76,4.0,岡　大海,日本ハム,0.374,41.0,154.0,131.0,49.0,2.0,12.0,9.0,15.0,4.0,27.0,3.0,4.0,0.45,0.473,0.924,8.52,8.04,157.0,岡　大海,日本ハム,0.23600000000000002,101.0,294.0,259.0,61.0,4.0,26.0,18.0,17.0,7.0,64.0,10.0,8.0,0.299,0.336,0.635,3.35,3.35,293.0,岡　大海,日本ハム,0.114,15.0,39.0,35.0,4.0,0.0,0.0,1.0,3.0,0.0,8.0,1.0,0.0,0.184,0.114,0.298,-0.23,0.06
382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0,ランサム,西武,0.212,38.0,138.0,118.0,25.0,2.0,12.0,0.0,18.0,1.0,49.0,1.0,1.0,0.321,0.331,0.652,3.69,3.68
